"Id_aforament","Desc_aforament","Codi_tipus_aforament","Desc_tipus_aforament","Num_carrils","Codi_districte","Codi_Barri","Codi_tipus_equip_mesura","Desc_tipus_equip_mesura","Longitud","Latitud","X_ETRS89","Y_ETRS89"
"8001","TRAVESSERA DE GRÀCIA - BALMES (sentit Besòs)",1,"Trànsit",3,5.0,26.0,1,"Espira",2.15226502058198,41.3978316255444,429134.271,4583268.3719999995
"8002","GANDUXER - VALERO  (sentit muntanya)",1,"Trànsit",3,5.0,26.0,1,"Espira",2.13622497403366,41.3967031150866,427792.154,4583156.331
"8003","RDA. GENERAL MITRE - SARAGOSSA (Besòs)",1,"Trànsit",3,5.0,27.0,1,"Espira",2.14450736435098,41.405439541609205,428494.11,4584119.368
"8004","BALMES - COPÈRNIC (Baixada)",1,"Trànsit",3,5.0,26.0,1,"Espira",2.1453537228895603,41.4023599304821,428561.48,4583776.775
"8005","BALMES - COPÈRNIC (Pujada)",1,"Trànsit",3,5.0,26.0,1,"Espira",2.14410203561557,41.4029602727686,428457.511,4583844.4569999995
"8006","RDA. GENERAL MITRE - DR. FLEMING (Sentit Via Augusta)",1,"Trànsit",2,5.0,26.0,2,"Infraroig",2.13390359783985,41.395095843323105,427596.311,4582979.83
"8008","RDA. GENERAL MITRE - GANDUXER (Besòs)",1,"Trànsit",2,5.0,24.0,1,"Espira",2.1345929571359803,41.3997149392181,427659.06299999997,4583492.061000001
"8009","RDA. GENERAL MITRE - TORRAS I PUJALT (Llobregat)",1,"Trànsit",2,5.0,25.0,1,"Espira",2.1345955452903302,41.3998658842146,427659.44700000004,4583508.816000001
"8010","BALMES - PLAÇA J. FOLGUERA (Baixada)",1,"Trànsit",3,5.0,23.0,1,"Espira",2.14015352721495,41.4047256669355,428129.407,4584043.718
"8011","RDA. GENERAL MITRE - BALLESTER (Llobregat)",1,"Trànsit",3,5.0,27.0,1,"Espira",2.1448926633013303,41.4056059073984,428526.49799999996,4584137.52
"8012","VIA AUGUSTA - VERGÓS (Baixada)",1,"Trànsit",3,5.0,24.0,1,"Espira",2.12881738500021,41.3977497606527,427174.07399999996,4583278.728
"8013","PG. BONANOVA - IRADIER (Llobregat)",1,"Trànsit",2,5.0,24.0,1,"Espira",2.12652103599924,41.402779293201,426987.74,4583839.034
"8014","PG. BONANOVA - IRADIER (Besós)",1,"Trànsit",2,5.0,24.0,1,"Espira",2.12716611621782,41.403110516765,427042.032,4583875.263
"8015","VIA AUGUSTA - MODOLELL (Pujada)",1,"Trànsit",3,5.0,23.0,1,"Espira",2.13705166293246,41.3978177127565,427862.495,4583279.383
"8016","VIA AUGUSTA - AMIGÓ (Baixada)",1,"Trànsit",3,5.0,23.0,2,"Infraroig",2.1415638908826,41.398140808461,428240.05,4583311.506
"8017","MUNTANER - COPÈRNIC (sentit mar)",1,"Trànsit",3,5.0,26.0,1,"Espira",2.1407551242909597,41.4007021278479,428175.26200000005,4583596.53
"8018","MUNTANER - AVENIR (sentit mar)",1,"Trànsit",3,5.0,26.0,1,"Espira",2.14729341908372,41.3957928679685,428716.44200000004,4583046.11
"8019","ARIBAU - MADRAZO (sentit muntanya)",1,"Trànsit",3,5.0,26.0,1,"Espira",2.14637791655911,41.398636601962295,428643.019,4583362.571
"8020","AV. PRÍNCEP D'ASTÚRIES - PTGE. MULET (Baixada)",1,"Trànsit",2,5.0,27.0,1,"Espira",2.1503515273076497,41.4024623783223,428979.354,4583784.04
"8021","TRAVESSERA DE DALT - GRANJA (Llobregat)",1,"Trànsit",3,6.0,30.0,1,"Espira",2.15348018100593,41.4090348542492,429248.006,4584511.148
"8022","TRAVESSERA DE DALT - MASSENS (Besòs)",1,"Trànsit",3,6.0,30.0,1,"Espira",2.15558296051155,41.4097909899958,429424.576,4584593.3780000005
"8023","VIA AUGUSTA - PG. BONANOVA (Sortida)",1,"Trànsit",2,5.0,23.0,2,"Infraroig",2.12309031397302,41.400549459428504,426698.465,4583594.3780000005
"8024","VIA AUGUSTA - PG. BONANOVA (Entrada)",1,"Trànsit",2,5.0,23.0,2,"Infraroig",2.12303748736067,41.400506036622794,426694.0,4583589.602
"8026","VIA AUGUSTA - DOCTOR ROUX (Baixada)",1,"Trànsit",3,5.0,24.0,1,"Espira",2.13069145701489,41.3977356750555,427330.722,4583275.591
"8027","GRAN DE GRÀCIA - RAMBLA DEL PRAT (sentit muntanya)",1,"Trànsit",1,6.0,31.0,1,"Espira",2.15271723555697,41.4023133243744,429176.94,4583765.554
"8028","VIA AUGUSTA - DOCTOR ROUX (Pujada)",1,"Trànsit",3,5.0,24.0,1,"Espira",2.12952392983991,41.397803870874704,427233.198,4583284.142
"8031","CAN RÀBIA - RDA. GENERAL MITRE (Baixada)",1,"Trànsit",1,5.0,24.0,1,"Espira",2.13395498754504,41.393817966650204,427599.189,4582837.92
"8032","RIERA DE CASSOLES - LES CAROLINES (Pujada)",1,"Trànsit",2,5.0,27.0,2,"Infraroig",2.1500568001893603,41.4029648690438,428955.266,4583840.067
"8033","VERGÓS - RAFAEL BATLLE (Besòs)",1,"Trànsit",1,5.0,23.0,2,"Infraroig",2.1264598060671203,41.3966273619804,426975.735,4583156.105
"8034","AV. REPÚBLICA ARGENTINA - BALLESTER (sentit mar)",1,"Trànsit",3,6.0,28.0,1,"Espira",2.14767175700735,41.4079918510431,428761.395,4584400.116
"8035","PG. SANT JOAN BOSCO - F. CARBONELL (Baixada)",1,"Trànsit",3,5.0,23.0,1,"Espira",2.1282769854829,41.3938262901109,427124.51700000005,4582843.603999999
"8036","VIA AUGUSTA - ARIBAU (Sentit Pl. Molina)",1,"Trànsit",3,5.0,23.0,1,"Espira",2.14547737379229,41.400271186888105,428569.529,4583544.784
"8037","VIA AUGUSTA - BRUSI (Sentit Rda. General Mitre)",1,"Trànsit",2,5.0,26.0,1,"Espira",2.14542034210574,41.400338943375104,428564.836,4583552.352
"8038","VIA AUGUSTA - LUÍS ANTÚNEZ (Pujada)",1,"Trànsit",2,6.0,31.0,1,"Espira",2.15401381751333,41.397809894857296,429280.43799999997,4583264.53
"8039","VIA AUGUSTA - LA GRANADA DEL PENEDÉS (Baixada)",1,"Trànsit",2,6.0,31.0,1,"Espira",2.15410931845948,41.3975124778552,429288.099,4583231.433999999
"8040","VERGÒS - RAFAEL BATLLE (Llobregat)",1,"Trànsit",1,5.0,23.0,1,"Espira",2.12639231598963,41.3966373783215,426970.105,4583157.274
"8041","PG. SANT JOAN BOSCO - PL. PRAT DE LA RIBA (Pujada)",1,"Trànsit",1,4.0,19.0,1,"Espira",2.1284071416532,41.3938242376625,427135.395,4582843.266
"8042","MUNTANER - ARIMON  (sentit mar)",1,"Trànsit",2,5.0,25.0,1,"Espira",2.1367097705113602,41.4038870055706,427840.62899999996,4583953.473999999
"8043","PG. REINA ELISENDA - PARRÒQUIA (Besòs)",1,"Trànsit",2,5.0,23.0,1,"Espira",2.12102580872942,41.3998044404832,426525.05,4583513.415
"8044","PG. REINA ELISENDA - MAJOR DE SARRIÀ (Llobregat)",1,"Trànsit",2,5.0,23.0,1,"Espira",2.12099352595748,41.3998514106913,426522.404,4583518.657
"8045","PG. SANT GERVASI - PL. BONANOVA (Besòs)",1,"Trànsit",2,5.0,25.0,1,"Espira",2.1340414460213997,41.4071207085061,427621.18,4584314.702
"8046","PG. SANT GERVASI - TEODORA LAMADRID (Llobregat)",1,"Trànsit",2,5.0,25.0,1,"Espira",2.13397532502848,41.4071939922631,427615.734,4584322.893
"8047","AV. DE J.V. FOIX - MONESTIR (Mar)",1,"Trànsit",1,5.0,23.0,1,"Espira",2.11735317281791,41.3991127003447,426217.263,4583439.74
"8048","AV. DE J.V. FOIX - MONESTIR (Muntanya)",1,"Trànsit",2,5.0,23.0,1,"Espira",2.11675614016347,41.399501844757296,426167.795,4583483.451
"8049","BISBE CATALÀ - BOSCH I GIMPERA (Besòs)",1,"Trànsit",1,5.0,23.0,1,"Espira",2.1152536811066596,41.3967089012416,426039.034,4583174.663
"8050","BISBE CATALÀ - BOSCH I GIMPERA (Llobregat)",1,"Trànsit",2,5.0,23.0,1,"Espira",2.11441068045148,41.3961138675034,425967.886,4583109.324
"8051","AV. J.V.FOIX - CARDENAL VIVES I TUTOR (Pujada)",1,"Trànsit",2,5.0,23.0,1,"Espira",2.12070820366511,41.3945729221465,426492.606,4582932.887
"8052","AV. DE PEDRALBES - C. DE BOSCH I GIMPERA (Pujada)",1,"Trànsit",2,4.0,21.0,1,"Espira",2.1210481941818298,41.3939273831285,426520.302,4582860.932
"8053","BALMES - CASTANYER (Pujada)",1,"Trànsit",2,5.0,23.0,1,"Espira",2.13826741814546,41.4075764369837,427974.903,4584361.774
"8054","EDUARDO CONDE - CARDENAL VIVES I TUTÓ (sentit muntanya)",1,"Trànsit",1,5.0,23.0,1,"Espira",2.1210257358625,41.394648001394295,426519.23600000003,4582940.953
"8055","VERGÓS - PL. ARTÓS (Besòs)",1,"Trànsit",2,5.0,23.0,1,"Espira",2.1263400000000003,41.396583,426975.58,4583158.91
"9001","MARINA - DOCTOR TRUETA (Baixada)",1,"Trànsit",2,10.0,67.0,1,"Espira",2.1929871668222702,41.3901072108817,432530.448,4582378.308999999
"9002","AV. D'ICÀRIA - TRIAS FARGAS (Besòs)",1,"Trànsit",1,10.0,67.0,1,"Espira",2.1938726139766898,41.3884077997946,432602.721,4582188.955
"9003","AV. LITORAL - ARQUITECTE SERT (sentit mar)",1,"Trànsit",3,10.0,67.0,1,"Espira",2.2005027442304104,41.390487438143104,433159.17600000004,4582414.697
"9004","LLULL- MARINA (sentit Besòs)",1,"Trànsit",2,10.0,66.0,1,"Espira",2.19072664073008,41.392622623670704,432344.066,4582659.329
"9005","RAMON TRIAS FARGAS - DR. TRUETA (sentit mar)",1,"Trànsit",2,10.0,67.0,2,"Infraroig",2.19126302621543,41.389815371842396,432385.999,4582347.254
"9006","MARINA - SALVADOR ESPRIU (Pujada)",1,"Trànsit",2,10.0,67.0,1,"Espira",2.19509317609503,41.3887124684234,432705.08200000005,4582221.83
"9007","JOAN MIRÓ - RAMON TURRÓ (sentit mar)",1,"Trànsit",2,10.0,67.0,1,"Espira",2.19311216488342,41.3917826532277,432542.631,4582564.217
"9008","AV. D'ICÀRIA - ROSA SENSAT (Llobregat)",1,"Trànsit",2,10.0,67.0,1,"Espira",2.19603384169054,41.3905067114966,432785.576,4582420.294
"9009","SALVADOR ESPRIU - ROSA SENSAT (sentit Llobregat)",1,"Trànsit",3,10.0,67.0,1,"Espira",2.19782134249268,41.3893807249814,432933.86100000003,4582293.903
"9010","RAMON TURRÓ - PAMPLONA (sentit Llobregat)",1,"Trànsit",1,10.0,67.0,1,"Espira",2.1945856583287098,41.393600828524896,432667.695,4582764.922
"7039","AV. MERIDIANA - ROSSELLÓ I PORCEL (sentit Llobregat)",1,"Trànsit",3,8.0,45.0,1,"Espira",2.18435802147206,41.436297355113,431857.302,4587513.044
"20001","DIPUTACIÓ - COMTE D'URGELL (carril BICI - sentit Llobregat)",2,"Bicis",1,2.0,8.0,1,"Espira",2.157086,41.383003,429521.266,4581618.187
"20002","DIPUTACIÓ - COMTE BORELL (carrril BICI)",2,"Bicis",1,2.0,9.0,1,"Espira",2.157086,41.383003,429521.266,4581618.187
"20003","GRAN VIA DE LES CORTS CATALANES - MUNTANER (carril BICI sentit Llobregat)",2,"Bicis",1,2.0,10.0,1,"Espira",2.16164939241435,41.3845874073557,429904.526,4581790.37399998
"20005","MUNTANER - GRAN VIA DE LES CORTS CATALANES (carril BICI sentit mar)",2,"Bicis",1,2.0,10.0,1,"Espira",2.16310479362974,41.3838795627539,430025.45799999795,4581710.614
"20006","MUNTANER - SEPULVEDA (carril BICI sentit muntanya)",2,"Bicis",1,2.0,10.0,1,"Espira",2.16312585146159,41.383878905233395,430027.221,4581710.51599998
"20007","ENRIC GRANADOS - MALLORCA (carril BICI sentit muntanya)",2,"Bicis",1,2.0,8.0,1,"Espira",2.15940203819296,41.390006141459395,429722.461999999,4582393.77099999
"20008","ENRIC GRANADOS - VALENCIA (carril BICI sentit mar)",2,"Bicis",1,2.0,8.0,1,"Espira",2.1594276764301203,41.3900029059072,429724.597999999,4582393.387
"20009","CONSELL DE CENT - SARDENYA (carril BICI)",2,"Bicis",1,2.0,5.0,1,"Espira",2.17800761054999,41.4002712072215,431288.78799999994,4583518.462
"20010","PL. TETUAN - PG. SANT JOAN (carril BICI sentit Besòs)",2,"Bicis",1,2.0,7.0,1,"Espira",2.17630615583332,41.395550821007795,431141.581999999,4582995.756
"20011","PL. TETUAN - ROGER DE FLOR (carril BICI - sentit Llobregat)",2,"Bicis",1,2.0,7.0,1,"Espira",2.1763154037159897,41.3955668304856,431142.374,4582997.52599999
"20012","DIPUTACIÓ - SARDENYA (carril BICI)",2,"Bicis",1,2.0,5.0,1,"Espira",2.17794983202623,41.3986192703823,431282.223999999,4583335.105
"20013","CONSELL DE CENT - COMTE BORRELL (carril BICI)",2,"Bicis",1,2.0,9.0,1,"Espira",2.15527012337233,41.383194849653705,429369.636999999,4581640.94799998
"20014","VILAMARÍ - DIPUTACIÓ (carril BICI sentit mar)",2,"Bicis",1,2.0,9.0,1,"Espira",2.15067634694116,41.3779123546944,428979.791,4581058.25399999
"20015","VILAMARÍ - GRAN VIA DE LES CORTS CATALANES (carril BICI sentit muntanya)",2,"Bicis",1,2.0,9.0,1,"Espira",2.15070030791992,41.377909018616,428981.787,4581057.86099999
"20016","PROVENÇA - ROGER DE FLOR (carril BICI sentit Besòs)",2,"Bicis",1,2.0,6.0,1,"Espira",2.1707860385378,41.401667882912605,430686.606,4583679.26699998
"20017","PROVENÇA - NÀPOLS (carril BICI sentit Llobregat)",2,"Bicis",1,2.0,6.0,1,"Espira",2.17078976617937,41.401685204155704,430686.94199999794,4583681.19
"20018","PG. SANT JOAN - CASP (carril BICI sentit mar)",2,"Bicis",1,2.0,5.0,1,"Espira",2.17731310660924,41.39353124726129,431223.62699999794,4582770.74799999
"20019","PG. SANT JOAN - AUSIAS MARC (carril BICI sentit muntanya)",2,"Bicis",1,2.0,5.0,1,"Espira",2.17734229570883,41.3935500114157,431226.08899999794,4582772.80999999
"20026","ARAGÓ - CLOT (carril BICI sentit Besòs)",2,"Bicis",1,10.0,65.0,1,"Espira",2.18990596220319,41.4108331958691,432294.360999998,4584681.666
"20027","ARAGÓ - NAVAS DE TOLOSA (carril BICI sentit Llobregat)",2,"Bicis",1,10.0,65.0,1,"Espira",2.18965591117016,41.4109957314058,432273.63399999996,4584699.91399998
"20028","MARINA - PUJADES (carril BICI sentit mar)",2,"Bicis",1,10.0,66.0,1,"Espira",2.1892690551931997,41.392961175135795,432222.554999999,4582698.04299999
"20029","MARINA - LLULL (carril BICI sentit muntanya)",2,"Bicis",1,10.0,66.0,1,"Espira",2.18929508672731,41.3929551433723,432224.728999999,4582697.35199998
"20030","AV. ICARIA - RAMÓN TRIAS FARGAS (carril BICI sentit Besòs)",2,"Bicis",1,10.0,67.0,1,"Espira",2.19416105507803,41.388693102318,432627.13199999795,4582220.39099998
"20031","AV. ICARIA - MARINA (carril BICI sentit Llobregat)",2,"Bicis",1,10.0,67.0,1,"Espira",2.19415953708384,41.38870948536471,432627.021,4582222.20799999
"20032","ALABA - DR. TRUETA (carril BICI sentit mar)",2,"Bicis",1,10.0,67.0,1,"Espira",2.19855570928818,41.3929566965925,432998.931999998,4582690.321
"20033","ALABA - AV. ICARIA (carril BICI sentit muntanya)",2,"Bicis",1,10.0,67.0,1,"Espira",2.19855312468182,41.3929723516571,432998.72799999994,4582692.057
"20036","TARRAGONA- ELISI (carril BICI sentit muntanya) ",2,"Bicis",1,3.0,15.0,1,"Espira",2.14467097264897,41.3786265752754,428478.402999999,4581142.48
"20037","TARRAGONA- SANT NICOLAU (carril BICI - sentit mar)",2,"Bicis",1,3.0,15.0,1,"Espira",2.14469336904796,41.378624039496295,428480.26799999794,4581142.17499998
"20038","AV. PARAL·LEL - TAMARIT (carril BICI sentit mar)",2,"Bicis",1,3.0,11.0,1,"Espira",2.15692134449858,41.374995525156,429498.846,4580729.3319999995
"20039","AV. PARAL·LEL - VLLHONRAT (carril BICI sentit muntanya)",2,"Bicis",1,3.0,11.0,1,"Espira",2.15690513469731,41.375009908507295,429497.50699999795,4580730.938999999
"20040","CALÀBRIA- GRAN VIA DE LES CORTS CATALANES (carril BICI sentit mar)",2,"Bicis",1,2.0,10.0,1,"Espira",2.1554146564215904,41.3793082669264,429377.518999998,4581209.353
"20041","CALÀBRIA- SEPÚLVEDA (carril BICI sentit muntanya)",2,"Bicis",1,2.0,10.0,1,"Espira",2.15543573031087,41.3793062598,429379.281,4581209.11199999
"20042","RDA. SANT PAU - PARLAMENT (carril BICI sentit mar)",2,"Bicis",1,1.0,1.0,1,"Espira",2.16456395827791,41.3775115817424,430137.985999998,4581005.956
"20043","RDA. SANT PAU - CERA (carril BICI sentit muntanya)",2,"Bicis",1,1.0,1.0,1,"Espira",2.16458887390361,41.377508339775794,430140.060999999,4581005.571
"20044","COMTE D'URGELL - CÒRSEGA (carril BICI sentit mar)",2,"Bicis",1,2.0,8.0,1,"Espira",2.1494314956171103,41.3889391614096,428887.706999999,4582283.45
"20045","COMTE D'URGELL - ROSSELLÓ (carril BICI sentit muntanya)",2,"Bicis",1,2.0,8.0,1,"Espira",2.14945472435121,41.3889372613932,428889.647999999,4582283.22099998
"20046","PROVENÇA - ENRIC GRANADOS (carril BICI sentit Llobregat)",2,"Bicis",1,2.0,8.0,1,"Espira",2.15765492183592,41.3917829748858,429578.31299999997,4582592.45399998
"20047","PROVENÇA - BALMES (carril BICI sentit Besòs)",2,"Bicis",1,2.0,8.0,1,"Espira",2.1576607994626102,41.3918002222396,429578.82,4582594.35599999
"20048","GIRONA - MALLORCA (carril BICI sentit mar)",2,"Bicis",1,2.0,7.0,1,"Espira",2.1683363732751397,41.396880194889704,430476.744999999,4583149.70899998
"20049","GIRONA - VALÈNCIA (carril BICI sentit muntanya)",2,"Bicis",1,2.0,7.0,1,"Espira",2.16835733976769,41.396877644187605,430478.494,4583149.41299999
"20050","FELIP II - JUAN DE GARAY (carril BICI sentit mar)",2,"Bicis",1,9.0,61.0,1,"Espira",2.18645138091844,41.4206692991133,432015.89,4585776.366
"20051","FELIP II - SANT ANTONIO MARIÀ CLARET (carril BICI sentit muntanya)",2,"Bicis",1,9.0,61.0,1,"Espira",2.18647444915465,41.420681081863705,432017.835,4585777.66399998
"20052","BAC DE RODA - PASSATGE D'OLIVÉ (carril BICI sentit mar)",2,"Bicis",1,10.0,69.0,1,"Espira",2.2058367736165203,41.4060796785558,433620.989,4584141.60599999
"20053","BAC DE RODA - PUJADES (carril BICI sentit muntanya)",2,"Bicis",1,10.0,69.0,1,"Espira",2.20585832121759,41.406078656310704,433622.792,4584141.483
"20054","PUJADES - LLACUNA (carril BICI sentit Llobregat)",2,"Bicis",1,10.0,68.0,1,"Espira",2.1991928542738797,41.4005033863425,433059.94,4583527.654
"20055","PUJADES - RBLA. POBLENOU (carril BICI sentit Besòs)",2,"Bicis",1,10.0,68.0,1,"Espira",2.19921228013986,41.400499648320896,433061.55599999795,4583527.22099998
"20056","AV. MERIDIANA - LEPANT (carril BICI sentit mar)",2,"Bicis",1,10.0,66.0,1,"Espira",2.18675791127783,41.396247496659996,432018.86799999996,4583060.63399999
"20057","AV. MERIDIANA - ALMOGÀVERS (carril BICI sentit muntanya)",2,"Bicis",1,10.0,66.0,1,"Espira",2.18696401691837,41.3962476921753,432031.94,4583060.756
"20060","GIRONA - AUSIÀS MARC (carril BICI sentit mar)",2,"Bicis",1,2.0,7.0,1,"Espira",2.17590105738406,41.391161626664704,431103.076999999,4582508.797
"20061","GIRONA - RDA. SANT PERE (carril BICI sentit muntanya)",2,"Bicis",1,2.0,7.0,1,"Espira",2.17592800638417,41.3911587571233,431105.331,4582508.456
"20062","SELVA DE MAR - TAULAT (carril BICI sentit Llobregat)",2,"Bicis",1,10.0,69.0,1,"Espira",2.21363276259115,41.405502250706604,434272.03,4584071.56199998
"20063","SELVA DE MAR - RAMON CALSINA (carril BICI sentit Besòs)",2,"Bicis",1,10.0,69.0,1,"Espira",2.2136334311519703,41.4054864921601,434272.072999998,4584069.80599998
"20064","CALÀBRIA - PARIS (carril BICI sentit mar)",2,"Bicis",1,2.0,9.0,1,"Espira",2.14511173518032,41.3871218608722,428524.55799999996,4582085.251
"20065","CALÀBRIA - CÒRSEGA (carril BICI sentit muntanya)",2,"Bicis",1,2.0,9.0,1,"Espira",2.14513380284076,41.3871172508491,428526.405,4582084.716
"20066","AV. VILANOVA - ROGER DE FLOR (carril BICI sentit Llobregat)",2,"Bicis",1,1.0,4.0,1,"Espira",2.18097132291186,41.3920271503305,431538.644,4582610.203
"20067","AV. VILANOVA - PG. LLUÍS COMPANYS (carril BICI sentit Besòs)",2,"Bicis",1,1.0,4.0,1,"Espira",2.18099178184009,41.392026755508,431538.644,4582610.203
"20068","JOSEP TARRADELLES - VILADOMAT (carril BICI sentit muntanya)",2,"Bicis",1,4.0,19.0,1,"Espira",2.1437293268835402,41.3902952827785,428412.461999999,4582438.70299999
"20069","JOSEP TARRADELLES - AV. SARRIÀ (carril BICI sentit mar)",2,"Bicis",1,4.0,19.0,1,"Espira",2.14347280719532,41.3903374201875,428391.05799999996,4582443.586
"20070","VIA JÚLIA - CARRER DEL TURÓ BLAU (carril BICI sentit muntanya)",2,"Bicis",1,8.0,52.0,1,"Espira",2.17616263755278,41.440089908057296,431176.621999998,4587940.558
"20071","VIA JÚLIA - FONT D'EN CANYELLES (carril BICI sentit mar)",2,"Bicis",1,8.0,52.0,1,"Espira",2.17600978341832,41.440023239205395,431163.784999998,4587933.28
"20072","PG. VALLDAURA - CARRER DEL MARNE (carril BICI sentit Llobregat)",2,"Bicis",1,8.0,48.0,1,"Espira",2.1711057404527,41.438657160363995,430752.641999999,4587785.52599999
"20073","PG. VLLDAURA - ALSÀCIA (carril BICI sentit Besòs)",2,"Bicis",1,8.0,48.0,1,"Espira",2.1710977303476597,41.4386752075862,430751.994,4587787.536
"20074","Bac de Roda - Llull (carril BICI sentit muntanya)",2,"Bicis",1,10.0,68.0,1,"Espira",2.20834786197583,41.404160192420896,433828.934,4583926.591
"20075","Bac de Roda -Ramon Turró (carril BICI sentit mar)",2,"Bicis",1,10.0,68.0,1,"Espira",2.2083258896433504,41.40414698036871,433827.07799999794,4583925.13999999
"20076","Ramon Turró - Bac de Roda (carril BICI sentit Llobregat)",2,"Bicis",1,10.0,68.0,1,"Espira",2.2081978430649905,41.403844438213895,433816.07399999996,4583891.65199999
"20077","Ramon Turró - Espronceda (carril BICI sentit Besòs)",2,"Bicis",1,10.0,68.0,1,"Espira",2.20819124964829,41.4038258373973,433815.5,4583889.59399999
"20078","Ramon Turró - Selva de Mar (sentit BICI - sentit Llobregat)",2,"Bicis",1,10.0,69.0,1,"Espira",2.21169298313735,41.406478629959295,434110.88199999795,4584181.42599998
"20079","Ramon Turró - Provençals (carril BICI - sentit Besòs)",2,"Bicis",1,10.0,69.0,1,"Espira",2.2116879589050096,41.4064587790513,434110.44299999997,4584179.233
"20080","Ramon Turró - Piquer (carril BICI sentit Llobregat)",2,"Bicis",1,10.0,68.0,1,"Espira",2.20660288255978,41.4026329317766,433681.51799999794,4583758.366
"20081","Ramon Turró - Lope de Vega (carril BICI sentit Besòs)",2,"Bicis",1,10.0,68.0,1,"Espira",2.20660068072211,41.4026172435481,433681.31799999997,4583756.62999998
"20082","CIUTAT D'ASUNCIÓN - SAO PAOLO (carril BICI - sentit mar)",2,"Bicis",1,9.0,59.0,1,"Espira",2.20060482190494,41.437995449538704,433216.386999999,4587688.888
"20083","CIUTAT D'ASUNCIÓN - COSTA DAURADA (carril BICI - sentit muntanya)",2,"Bicis",1,9.0,59.0,1,"Espira",2.2006263127173398,41.437999922445,433218.186999998,4587689.36799998
"20084","Sant Adrià - Ciutat D'Asunción (carril BICI sentit Llobregat)",2,"Bicis",1,9.0,59.0,1,"Espira",2.20059626601669,41.435629765338,433213.250999999,4587426.262
"20085","Sant Adrià - Fra Juniper Serra (carril BICI sentit Besòs)",2,"Bicis",1,9.0,59.0,1,"Espira",2.20060913926348,41.4356146322099,433214.314,4587424.56599999
"20088","CARTAGENA - CORSEGA (carril bici sentit muntanya)",2,"Bicis",1,2.0,6.0,1,"Espira",2.17569032211497,41.410112059685204,431105.481,4584612.81799998
"20089","CARTAGENA - INDUSTRIA  (carril bici sentit mar)",2,"Bicis",1,2.0,6.0,1,"Espira",2.17568453727664,41.4100964353036,431104.978999999,4584611.092
"20090","CARTAGENA - PROVENÇA (carril BICI sentit muntanya)",2,"Bicis",1,2.0,6.0,1,"Espira",2.179411111,41.4072749999999,431413.477,4584294.914
"20091","CARTAGENA - ROSSELLO (carril BICI sentit mar)",2,"Bicis",1,2.0,6.0,1,"Espira",2.1783277780000003,41.40810278,431323.80100000004,4584387.672
"20092","CARTAGENA - ARAGO (carril BICI sentit muntanya)",2,"Bicis",1,2.0,6.0,1,"Espira",2.182883333,41.4046583299999,431700.955,4584001.671
"20093","CARTAGENA - VALENCIA (carril BICI sentit mar)",2,"Bicis",1,2.0,6.0,1,"Espira",2.182888333,41.40465832999,432143.211,4582603.26699999
"20094","TRAV. DE GRACIA - LEPANT (carril BICI sentit Besòs)",2,"Bicis",1,7.0,33.0,1,"Espira",2.17127921792288,41.409835728238704,430736.51299999794,4584585.65799998
"20095","TRAV. DE GRACIA - PADILLA (carril BICI sentit Llobregat)",2,"Bicis",1,7.0,33.0,1,"Espira",2.17125546598232,41.409840601339,430734.526,4584586.217
"20096","TRAV. DE GRACIA - SARDENYA (carril BICI sentit Besòs)",2,"Bicis",1,7.0,33.0,1,"Espira",2.16808935091745,41.40779836552979,430468.436999998,4584364.01699998
"20097","TRAV. DE GRACIA - MARINA (carril bici sentit Llobregat)",2,"Bicis",1,7.0,33.0,1,"Espira",2.16806605619001,41.4078049527011,430466.636999999,4584364.78799999
"20098","TRAV. DE GRACIA - HIPOLIT LAZARO (carril BICI)",2,"Bicis",1,6.0,32.0,1,"Espira",2.1649840300664898,41.4058823180195,430208.173999999,4584153.44199998
"20099","TRAV. DE GRACIA - EN GRASSOT (sentit Besòs)",2,"Bicis",1,6.0,32.0,1,"Espira",2.16500348131498,41.4058768745482,430210.000999999,4584152.88399999
"20100","TRAV. DE GRACIA - BAILEN (carril BICI sentit Besòs)",2,"Bicis",1,6.0,31.0,1,"Espira",2.16178971075418,41.403867896988295,429946.489999999,4583939.97099998
"20101","TRAV. DE GRACIA - TORRENT DE LES FLORS (carril BICI sentit Llobregat)",2,"Bicis",1,6.0,31.0,1,"Espira",2.1617896884079997,41.403888253736206,429944.80799999996,4583940.77199998
"20102","MARINA - INDUSTRIA (carril BICI)",2,"Bicis",1,2.0,6.0,1,"Espira",2.17079562188749,41.4072281819958,430693.325,4584296.55599998
"20104","Av. Rio De Janeiro - Argullòs (carril BICI sentit Llobregat)",2,"Bicis",1,8.0,52.0,1,"Espira",2.1827115085707898,41.4401591394034,431723.79299999995,4587943.057
"20105","Av. Rio De Janeiro - Baltasar Gracián (carril BICI sentit Besòs) ",2,"Bicis",1,8.0,52.0,1,"Espira",2.18273869098689,41.4401583416996,431726.05799999996,4587942.94799998
"20106","Selva De Mar - Gran Via (carril BICI sentit mar) ",2,"Bicis",1,10.0,71.0,1,"Espira",2.2020484406759597,41.4141608340585,433312.610999998,4585041.683
"20107","Selva De Mar - Perú (carril BICI sentit muntanya)",2,"Bicis",1,10.0,71.0,1,"Espira",2.2020571279151,41.4141744956016,433313.344999998,4585043.18599999
